time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-10-08T01:41:34.000Z,-32.311,-71.769,10.6,4.1,ml,20,163.2,,,us,usp000jtqc,2014-11-07T01:49:03.632Z,"52 km WNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2012-10-06T22:49:38.000Z,-32.127,-71.86,7.2,4.1,mwr,31,117.4,,,us,usp000jtnp,2014-11-07T01:49:03.364Z,"69 km WNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,us
2012-10-06T03:18:15.210Z,-32.132,-72.107,9.2,4.6,mb,44,115.4,,0.95,us,usp000jtmm,2015-03-24T02:18:22.390Z,"89 km WNW of La Ligua, Chile",earthquake,,13.4,,7,reviewed,us,us
2012-10-01T08:06:29.000Z,-30.786,-71.184,55.5,4.6,mb,46,115.2,,,us,usp000jtb2,2015-03-24T01:33:07.412Z,"20 km S of Ovalle, Chile",earthquake,,,,20,reviewed,guc,us
2012-08-28T08:11:25.000Z,-32.418,-71.169,44.3,4.8,mb,219,59.6,,,us,usp000jqz4,2022-08-08T23:06:01.172Z,"6 km ENE of La Ligua, Chile",earthquake,,,,116,reviewed,guc,us
2012-07-17T22:03:26.000Z,-31.298,-71.21,51.8,4,mb,23,140.5,,,us,usp000jp4t,2014-11-07T01:48:20.798Z,"37 km N of Illapel, Chile",earthquake,,,,4,reviewed,guc,us
2012-06-23T18:14:21.000Z,-31.58,-71.856,42.3,4.7,mb,24,141.7,,1.24,us,usp000jn50,2014-11-07T01:48:08.258Z,"65 km W of Illapel, Chile",earthquake,,8.5,,1,reviewed,us,us
2012-06-08T01:38:24.360Z,-29.657,-72.753,10,4.2,mb,41,112,,1.06,us,usp000jmge,2014-11-07T01:48:01.908Z,"140 km WNW of Coquimbo, Chile",earthquake,,,,8,reviewed,us,us
2012-06-07T07:40:54.000Z,-31.643,-71.219,35.6,4.7,mb,70,114.6,,,us,usp000jmf7,2014-11-07T01:48:01.637Z,"4 km WSW of Illapel, Chile",earthquake,,,,39,reviewed,guc,us
2012-05-22T06:22:01.000Z,-32.244,-71.691,31,4.3,mb,26,146.1,,,us,usp000jks9,2014-11-07T01:47:51.101Z,"49 km WNW of La Ligua, Chile",earthquake,,,,2,reviewed,guc,us
2012-05-21T11:13:33.000Z,-30.994,-71.648,58.9,4.4,mb,35,115.1,,,us,usp000jkr3,2014-11-07T01:47:50.778Z,"61 km SW of Ovalle, Chile",earthquake,,,,4,reviewed,guc,us
2012-05-20T03:32:00.000Z,-30.782,-71.353,47.9,4.1,ml,21,115.1,,,us,usp000jkng,2014-11-07T01:47:49.686Z,"24 km SW of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2012-05-01T20:52:13.600Z,-30.813,-71.935,22.2,4.8,mb,37,115.7,,1.17,us,usp000jjvs,2014-11-07T01:47:42.547Z,"74 km WSW of Ovalle, Chile",earthquake,,14.6,,7,reviewed,us,us
2012-04-30T07:39:45.560Z,-29.868,-71.46,37,5.6,mww,446,22.5,,0.75,us,usp000jjt6,2022-05-03T15:38:02.429Z,"14 km NW of Coquimbo, Chile",earthquake,,3.4,,,reviewed,us,us
2012-04-19T01:14:06.000Z,-30.868,-71.188,65.1,4.7,mb,64,111.3,,,us,usp000jj78,2015-03-24T01:57:01.074Z,"29 km SW of Monte Patria, Chile",earthquake,,,,24,reviewed,guc,us
2012-04-19T00:35:25.000Z,-32.447,-71.77,30.5,4.1,ml,13,156.7,,,us,usp000jj75,2014-11-07T01:47:34.141Z,"50 km W of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2012-04-15T18:58:20.820Z,-32.385,-71.94,27,4.4,mb,18,107.8,,1.09,us,usp000jj18,2014-11-07T01:47:32.523Z,"67 km W of La Ligua, Chile",earthquake,,21.2,,1,reviewed,us,us
2012-04-01T19:09:57.000Z,-31.908,-71.322,65,4.9,mb,67,95.4,,,us,usp000jh3v,2015-03-24T01:27:57.852Z,"33 km SSW of Illapel, Chile",earthquake,,,,23,reviewed,guc,us
2012-03-30T04:37:47.000Z,-30.091,-71.536,16.3,4,ml,21,112.6,,,us,usp000jgz5,2014-11-07T01:47:20.415Z,"24 km SW of Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2012-03-03T11:01:47.250Z,-30.348,-71.129,49,5.3,mwc,330,50.8,,0.79,us,usp000jfqw,2022-05-03T15:32:32.440Z,"28 km NNE of Ovalle, Chile",earthquake,,,,,reviewed,us,gcmt
2012-02-27T23:23:10.000Z,-29.519,-71.141,46.2,3.8,ml,9,231.9,,,us,usp000jfh7,2014-11-07T01:47:05.367Z,"43 km NNE of La Serena, Chile",earthquake,,,,,reviewed,guc,guc
2012-02-18T17:44:47.990Z,-32.097,-71.771,18,4.9,mb,26,184.9,,0.77,us,usp000jf2z,2014-11-07T01:47:02.314Z,"64 km NW of La Ligua, Chile",earthquake,,4.4,,4,reviewed,us,us
2012-02-10T04:07:51.000Z,-30.735,-71.222,38.1,4.1,ml,18,115.2,,,us,usp000jerz,2014-11-07T01:46:59.971Z,"15 km S of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2012-02-10T02:05:22.100Z,-30.791,-71.304,56.8,4.9,mb,100,114.2,,0.93,us,usp000jert,2022-05-03T15:30:19.819Z,"23 km SSW of Ovalle, Chile",earthquake,,4.9,,51,reviewed,us,us
2012-01-24T17:07:54.730Z,-31.768,-71.998,35,4.5,ml,16,164,,1.17,us,usp000jdxf,2014-11-07T01:46:50.079Z,"79 km W of Illapel, Chile",earthquake,,,,,reviewed,us,guc
2012-01-19T08:22:49.000Z,-32.223,-71.318,72.2,4,ml,12,115.7,,,us,usp000jdpw,2014-11-07T01:46:48.289Z,"26 km NNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2012-01-19T07:10:18.000Z,-31.654,-71.576,39,4.9,mb,76,114.5,,,us,usp000jdpm,2015-03-24T01:24:55.196Z,"38 km W of Illapel, Chile",earthquake,,,,32,reviewed,guc,us
2012-01-18T03:17:13.000Z,-31.642,-71.681,65.1,4.7,mb,25,113.5,,,us,usp000jdmu,2014-11-07T01:46:47.904Z,"48 km W of Illapel, Chile",earthquake,,,,4,reviewed,guc,us
2012-01-17T23:26:01.000Z,-31.717,-71.703,37.8,4.9,mb,52,106.9,,,us,usp000jdmp,2014-11-07T01:46:47.882Z,"51 km W of Illapel, Chile",earthquake,,,,19,reviewed,guc,us
2012-01-17T23:23:23.000Z,-31.728,-71.615,34.3,5.3,mb,73,105.5,,,us,usp000jdmn,2022-05-03T15:28:30.542Z,"43 km WSW of Illapel, Chile",earthquake,,,,34,reviewed,guc,us
2012-01-17T23:21:35.040Z,-31.655,-71.499,32.9,5.6,mww,358,60.6,,0.87,us,usp000jdmm,2022-08-09T03:22:50.021Z,"31 km W of Illapel, Chile",earthquake,,7.3,,,reviewed,us,us
2012-01-17T15:08:58.180Z,-31.073,-71.207,66.6,4.1,ml,9,163,,0.36,us,usp000jdm8,2014-11-07T01:46:47.797Z,"48 km SSW of Monte Patria, Chile",earthquake,,9.1,,,reviewed,us,guc
2011-12-05T19:47:51.580Z,-31.508,-71.824,22.1,4.9,mb,39,140.8,,0.92,us,usp000jbvh,2014-11-07T01:46:31.422Z,"63 km WNW of Illapel, Chile",earthquake,,11.8,,4,reviewed,us,us
2011-12-05T06:06:29.000Z,-32.093,-71.537,30.7,4.6,mb,32,113,,,us,usp000jbuj,2014-11-07T01:46:31.216Z,"49 km NW of La Ligua, Chile",earthquake,,,,11,reviewed,guc,us
2011-11-03T13:46:33.000Z,-31.303,-72.38,14.8,4.3,mb,16,150.5,,,us,usp000ja9t,2014-11-07T01:46:17.029Z,"120 km WNW of Illapel, Chile",earthquake,,,,1,reviewed,guc,us
2011-11-03T09:57:21.510Z,-31.342,-72.066,10,4.6,mb,24,152,,1.23,us,usp000ja9h,2014-11-07T01:46:16.902Z,"91 km WNW of Illapel, Chile",earthquake,,,,10,reviewed,us,us
2011-11-03T01:51:40.000Z,-31.396,-71.965,26.3,5,mb,57,132.1,,,us,usp000ja95,2015-03-24T01:22:16.166Z,"80 km WNW of Illapel, Chile",earthquake,,,,20,reviewed,guc,us
2011-10-16T10:39:47.000Z,-32.486,-71.459,48.1,4.9,mb,236,49,,,us,usp000j9dy,2015-03-24T01:46:23.000Z,"Near the coast of Valparaiso, Chile",earthquake,,,,164,reviewed,guc,us
2011-10-15T22:14:10.000Z,-30.008,-71.279,85,4.5,mb,50,73.9,,,us,usp000j9cz,2015-03-24T02:20:59.921Z,"8 km SE of Coquimbo, Chile",earthquake,,,,21,reviewed,guc,us
2011-10-15T06:04:57.030Z,-30.554,-71.881,36.5,4.6,mb,13,155.7,,1.18,us,usp000j9c5,2014-11-07T01:46:06.842Z,"65 km W of Ovalle, Chile",earthquake,,13.1,,2,reviewed,us,us
2011-09-28T17:07:57.420Z,-29.681,-71.095,40.3,4.9,mb,17,119.6,,0.93,us,usp000j8pf,2014-11-07T01:45:57.832Z,"28 km NNE of La Serena, Chile",earthquake,,17.5,,2,reviewed,us,us
2011-09-23T10:00:53.000Z,-31.255,-71.501,13.1,3.9,ml,17,120.4,,,us,usp000j8f2,2014-11-07T01:45:56.714Z,"52 km NW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2011-09-05T03:18:15.000Z,-30.814,-72.091,30.3,4.4,mb,13,194.9,,,us,usp000j7mm,2014-11-07T01:45:50.232Z,"88 km WSW of Ovalle, Chile",earthquake,,,,1,reviewed,guc,us
2011-08-27T09:23:40.640Z,-31.623,-71.17,52.4,4.9,mb,90,80.5,,0.79,us,usp000j73z,2014-11-07T01:45:43.822Z,"1 km N of Illapel, Chile",earthquake,,6,,24,reviewed,us,us
2011-08-25T03:28:02.000Z,-32.467,-71.54,12.7,3.7,ml,8,196.9,,,us,usp000j702,2014-11-07T01:45:42.320Z,"29 km W of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2011-08-23T10:54:55.000Z,-31.241,-71.887,24.7,4.2,ml,16,120.3,,,us,usp000j6x0,2014-11-07T01:45:41.465Z,"80 km WNW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2011-08-21T04:33:07.000Z,-30.139,-71.448,49.5,4.3,mb,28,147.1,,,us,usp000j6t1,2014-11-07T01:45:39.857Z,"23 km SSW of Coquimbo, Chile",earthquake,,,,15,reviewed,guc,us
2011-08-21T00:00:47.000Z,-30.792,-71.236,57.1,3.7,mb,16,152.5,,,us,usp000j6se,2014-11-07T01:45:39.617Z,"21 km S of Ovalle, Chile",earthquake,,,,1,reviewed,guc,us
2011-08-16T00:57:08.000Z,-32.442,-71.378,22,3.6,ml,18,154.3,,,us,usp000j6h8,2014-11-07T01:45:36.958Z,"13 km W of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2011-08-13T19:07:20.310Z,-30.387,-71.779,34.3,3.9,ml,21,159.4,,1.13,us,usp000j6e3,2014-11-07T01:45:36.293Z,"60 km WNW of Ovalle, Chile",earthquake,,17.1,,,reviewed,us,guc
2011-08-04T02:13:28.000Z,-30.526,-72.155,38.3,4.3,mb,15,150.1,,,us,usp000j5y0,2014-11-07T01:45:33.648Z,"92 km W of Ovalle, Chile",earthquake,,,,1,reviewed,guc,us
2011-06-29T08:22:13.000Z,-32.237,-71.337,42.6,5,mb,173,79.3,,,us,usp000j3xt,2022-08-08T23:16:40.878Z,"25 km NNW of La Ligua, Chile",earthquake,,,,109,reviewed,guc,us
2011-06-22T08:41:25.270Z,-30.822,-71.365,43.8,4.2,mb,17,120.2,,1.1,us,usp000j3jg,2014-11-07T01:45:08.917Z,"29 km SSW of Ovalle, Chile",earthquake,,11,,2,reviewed,us,us
2011-06-17T01:52:15.000Z,-30.624,-71.495,37.2,4,mb,17,116.3,,,us,usp000j39z,2014-11-07T01:45:06.374Z,"28 km W of Ovalle, Chile",earthquake,,,,3,reviewed,guc,us
2011-06-15T10:29:55.000Z,-30.852,-71.292,43.3,4.2,mb,5,207.9,,,us,usp000j371,2014-11-07T01:45:05.939Z,"29 km SSW of Ovalle, Chile",earthquake,,,,2,reviewed,guc,us
2011-06-13T05:19:55.000Z,-32.418,-71.222,45.6,4.7,mb,46,115.8,,,us,usp000j33j,2022-07-19T17:38:43.984Z,"3 km NNE of La Ligua, Chile",earthquake,,,,21,reviewed,guc,us
2011-05-24T19:38:23.540Z,-31.288,-71.947,18.2,4.4,mb,23,156.6,,0.64,us,usp000j25g,2014-11-07T01:44:54.911Z,"83 km WNW of Illapel, Chile",earthquake,,14.3,,4,reviewed,us,us
2011-04-22T00:08:20.000Z,-30.816,-71.616,42,4.4,mb,28,144.7,,,us,usp000j0cu,2014-11-07T01:44:36.273Z,"46 km WSW of Ovalle, Chile",earthquake,,,,9,reviewed,guc,us
2011-04-20T20:55:06.020Z,-31.589,-71.079,63.4,4.8,mb,18,120.7,,1,us,usp000j0b2,2014-11-07T01:44:35.860Z,"9 km ENE of Illapel, Chile",earthquake,,9.8,,1,reviewed,us,us
2011-03-17T00:55:02.000Z,-32.5,-71.61,30.8,5.1,mb,207,111.5,,,us,usp000hxkr,2022-07-19T08:59:12.056Z,"36 km W of La Ligua, Chile",earthquake,,,,127,reviewed,guc,us
2011-03-06T05:51:54.000Z,-31.575,-71.367,65.1,4.2,m,13,115.4,,,us,usp000hvdr,2014-11-07T01:43:52.046Z,"19 km WNW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2011-03-05T15:12:49.000Z,-30.719,-71.817,41.8,4.6,mb,33,114.9,,,us,usp000hvct,2014-11-07T01:43:51.877Z,"60 km WSW of Ovalle, Chile",earthquake,,,,7,reviewed,guc,us
2011-02-11T22:20:40.000Z,-31.62,-71.279,31.4,4.1,mb,17,266.4,,,us,usp000hucf,2014-11-07T01:43:39.338Z,"10 km W of Illapel, Chile",earthquake,,,,15,reviewed,guc,us
2011-02-07T00:29:48.000Z,-31.725,-71.707,34.3,4.1,mb,10,156.4,,,us,usp000hu69,2014-11-07T01:43:37.879Z,"51 km W of Illapel, Chile",earthquake,,,,3,reviewed,guc,us
2011-02-03T16:01:54.800Z,-30.067,-71.655,23.1,4.7,mb,19,119.7,,0.83,us,usp000hu12,2014-11-07T01:43:36.504Z,"32 km WSW of Coquimbo, Chile",earthquake,,18.6,,3,reviewed,us,us
2011-01-30T21:48:28.000Z,-29.881,-71.503,50,4.8,mb,138,97.7,,,us,usp000htvn,2022-08-08T23:07:55.637Z,"17 km WNW of Coquimbo, Chile",earthquake,,,,69,reviewed,guc,us
2011-01-26T20:13:42.690Z,-31.646,-71.817,12.8,4.8,mb,35,114.8,,0.91,us,usp000htpe,2014-11-07T01:43:30.150Z,"61 km W of Illapel, Chile",earthquake,,18.5,,3,reviewed,us,us
2011-01-23T06:21:48.000Z,-32.034,-71.849,21.9,4.5,mb,22,115.4,,,us,usp000hthr,2014-11-07T01:43:28.783Z,"Near the coast of Valparaiso, Chile",earthquake,,,,1,reviewed,guc,us
2011-01-17T23:29:49.000Z,-30.321,-71.508,65,5,mwc,162,82.3,,,us,usp000ht9m,2022-07-19T02:27:55.908Z,"42 km NW of Ovalle, Chile",earthquake,,,,,reviewed,guc,gcmt
2010-12-23T04:24:01.000Z,-32.075,-71.95,31.8,4.3,ml,15,120.4,,,us,usp000hrn7,2014-11-07T01:43:12.895Z,"79 km WNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2010-12-22T14:26:43.280Z,-31.931,-71.041,53.3,3.8,mb,17,118,,1.28,us,usp000hrjj,2014-11-07T01:43:12.402Z,"18 km SSW of Salamanca, Chile",earthquake,,,,1,reviewed,us,us
2010-12-16T05:59:51.000Z,-29.693,-71.104,28.4,4.5,mb,6,189.9,,,us,usp000hqzd,2014-11-07T01:43:08.131Z,"27 km NNE of La Serena, Chile",earthquake,,,,3,reviewed,guc,us
2010-12-03T10:23:05.000Z,-31.534,-71.843,47.2,4.5,m,20,115.2,,,us,usp000hqfa,2014-11-07T01:43:03.611Z,"64 km W of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2010-11-30T01:59:44.000Z,-29.728,-71.651,44.9,4.8,mb,105,83,,,us,usp000hqat,2014-11-07T01:42:59.114Z,"39 km NW of Coquimbo, Chile",earthquake,,,,63,reviewed,guc,us
2010-11-26T00:38:58.000Z,-32.499,-71.714,49.5,4.1,m,13,163,,,us,usp000hq43,2014-11-07T01:42:58.147Z,"Near the coast of Valparaiso, Chile",earthquake,,,,,reviewed,guc,guc
2010-11-23T05:02:21.000Z,-31.252,-71.035,94.2,4.8,mb,70,81.3,,,us,usp000hpzv,2022-07-19T00:32:48.593Z,"44 km NNE of Illapel, Chile",earthquake,,,,19,reviewed,guc,us
2010-10-28T13:21:28.000Z,-29.637,-71.086,38.3,4.1,ml,12,162.7,,,us,usp000hnq4,2014-11-07T01:42:46.601Z,"33 km NNE of La Serena, Chile",earthquake,,,,,reviewed,guc,guc
2010-10-24T22:56:27.000Z,-29.959,-71.417,37.2,3.8,mb,15,119.7,,,us,usp000hnh5,2014-11-07T01:42:45.308Z,"7 km W of Coquimbo, Chile",earthquake,,,,2,reviewed,guc,us
2010-10-23T01:38:14.000Z,-29.593,-71.112,44,5.6,mwc,271,71.2,,,us,usp000hnea,2022-07-18T22:48:56.761Z,"36 km NNE of La Serena, Chile",earthquake,,,,,reviewed,guc,gcmt
2010-10-18T22:17:56.000Z,-31.704,-71.527,21.8,4.2,ml,21,149.4,,,us,usp000hn8r,2014-11-07T01:42:43.737Z,"34 km WSW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2010-07-18T02:43:43.550Z,-30.75,-71.284,44.7,4.7,mb,103,81.8,,0.74,us,usp000hfdj,2022-07-18T16:33:13.060Z,"18 km SSW of Ovalle, Chile",earthquake,,,,54,reviewed,us,us
2010-07-15T04:19:23.000Z,-29.87,-71.529,49.8,4.5,mb,56,114.7,,,us,usp000hfab,2022-07-18T16:17:52.568Z,"20 km WNW of Coquimbo, Chile",earthquake,,,,25,reviewed,guc,us
2010-07-01T06:50:56.820Z,-31.882,-72.804,35,4.6,mb,57,83.2,,0.59,us,usp000hes0,2014-11-07T01:41:48.393Z,"157 km W of Illapel, Chile",earthquake,,,,27,reviewed,us,us
2010-06-21T04:01:26.300Z,-31.516,-72.024,28.6,4.8,mb,33,145,,0.66,us,usp000hebb,2014-11-07T01:41:43.388Z,"82 km W of Illapel, Chile",earthquake,,16.4,,13,reviewed,us,us
2010-06-11T04:09:31.000Z,-29.88,-71.353,47.6,4.1,mb,6,190.1,,,us,usp000hdu2,2014-11-07T01:41:39.994Z,"8 km N of Coquimbo, Chile",earthquake,,,,2,reviewed,guc,us
2010-05-13T14:29:05.000Z,-31.56,-71.4,48.7,4,mb,5,191.8,,,us,usp000hcq6,2014-11-07T01:41:29.083Z,"23 km WNW of Illapel, Chile",earthquake,,,,1,reviewed,guc,us
2010-05-07T14:14:58.000Z,-30.637,-71.421,56.6,4,mb,6,196.2,,,us,usp000hcev,2014-11-07T01:41:27.646Z,"21 km W of Ovalle, Chile",earthquake,,,,2,reviewed,guc,us
2010-05-01T13:07:45.660Z,-30.739,-71.388,62.3,4.4,mb,20,120.1,,1.14,us,usp000hc5k,2014-11-07T01:41:24.482Z,"23 km SW of Ovalle, Chile",earthquake,,10.1,,2,reviewed,us,us
2010-04-22T16:52:33.390Z,-30.727,-72.199,35,4.5,mb,11,206.9,,1.21,us,usp000hbsk,2014-11-07T01:41:18.549Z,"96 km W of Ovalle, Chile",earthquake,,0,,2,reviewed,us,us
2010-04-19T22:15:30.000Z,-32.465,-71.692,32.4,4,mb,23,115.7,,,us,usp000hbp3,2014-11-07T01:41:17.937Z,"43 km W of La Ligua, Chile",earthquake,,,,2,reviewed,guc,us
2010-04-19T08:51:18.140Z,-32.384,-71.614,50.1,4,mb,16,155.8,,0.85,us,usp000hbnj,2014-11-07T01:41:17.872Z,"36 km WNW of La Ligua, Chile",earthquake,,9.3,,4,reviewed,us,us
2010-04-08T10:42:44.300Z,-29.982,-71.378,39.4,4.7,mb,30,114.8,,,us,usp000hayx,2014-11-07T01:41:13.898Z,"Near the coast of Coquimbo, Chile",earthquake,,,,2,reviewed,guc,us
2010-04-07T19:35:45.400Z,-30.653,-71.143,39.9,2.9,m,4,202.1,,,us,usp000hawr,2014-11-07T01:41:13.666Z,"7 km SE of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2010-04-06T08:45:19.700Z,-30.055,-71.576,30.2,4.2,mb,21,119.7,,,us,usp000haqv,2014-11-07T01:41:12.959Z,"25 km WSW of Coquimbo, Chile",earthquake,,,,2,reviewed,guc,us
2010-04-04T22:39:08.800Z,-32.054,-71.414,30.5,3.8,ml,12,155.8,,,us,usp000habt,2014-11-07T01:41:11.186Z,"47 km NNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2010-03-19T11:04:45.000Z,-32.321,-71.302,42.9,3.7,mb,13,121,,,us,usp000h9pp,2014-11-07T01:41:03.466Z,"16 km NNW of La Ligua, Chile",earthquake,,,,2,reviewed,guc,us
2010-03-05T21:15:48.600Z,-29.934,-71.917,31.7,5.2,mb,42,114.5,,,us,usp000h8sn,2022-07-16T05:15:20.746Z,"55 km W of Coquimbo, Chile",earthquake,,,,4,reviewed,guc,us
2010-02-27T14:45:45.410Z,-31.457,-72.313,35,4.1,mb,13,121.1,,0.82,us,usp000h7xp,2014-11-07T01:40:46.619Z,"110 km W of Illapel, Chile",earthquake,,,,2,reviewed,us,us
2010-02-27T06:58:28.080Z,-31.72,-72.156,35,5.2,mb,13,115.2,,1.29,us,usp000h7rp,2014-11-07T01:40:45.420Z,"94 km W of Illapel, Chile",earthquake,,,,4,reviewed,us,us
2010-02-17T09:44:49.000Z,-29.997,-72.663,31.8,4.4,ml,13,166.9,,,us,usp000h7cx,2014-11-07T01:40:43.105Z,"127 km W of Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2010-02-09T07:48:10.720Z,-31.101,-71.52,66.5,4.5,mb,60,113.3,,0.9,us,usp000h73n,2022-07-16T02:11:13.964Z,"63 km SSW of Ovalle, Chile",earthquake,,,,19,reviewed,us,us
2010-01-12T00:30:20.000Z,-29.922,-71.616,31.3,4.3,ml,6,221.9,,,us,usp000h5zd,2014-11-07T01:40:26.540Z,"26 km W of Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2010-01-11T23:01:52.700Z,-29.923,-71.591,10.9,4,ml,4,230.7,,,us,usp000h5z6,2014-11-07T01:40:26.514Z,"24 km W of Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2009-12-27T09:13:01.100Z,-32.033,-71.349,61.8,4.6,mb,39,115.6,,,us,usp000h5de,2014-11-07T01:40:18.898Z,"46 km SW of Salamanca, Chile",earthquake,,,,10,reviewed,guc,us
2009-12-10T21:42:35.000Z,-32.054,-71.507,27.2,3.6,ml,10,196.7,,,us,usp000h4xw,2014-11-07T01:40:15.683Z,"51 km NNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2009-10-19T06:37:23.700Z,-30.371,-71.225,67.9,4.1,m,10,183.3,,,us,usp000h35m,2014-11-07T01:39:57.036Z,"25 km N of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2009-09-26T06:39:27.340Z,-32.36,-71.699,43.3,4.5,mb,63,113.8,,0.82,us,usp000h1vq,2022-07-15T18:12:02.334Z,"45 km WNW of La Ligua, Chile",earthquake,,7.4,,24,reviewed,us,us
2009-09-25T15:47:23.750Z,-32.107,-71.608,47.5,5.1,mwc,74,117.2,,1.02,us,usp000h1v3,2022-07-15T18:09:47.922Z,"52 km NW of La Ligua, Chile",earthquake,,4.1,,,reviewed,us,gcmt
2009-09-25T02:04:36.270Z,-32.369,-71.752,52.2,4.4,mb,56,99.6,,0.91,us,usp000h1un,2014-11-07T01:39:44.678Z,"49 km W of La Ligua, Chile",earthquake,,7.9,,22,reviewed,us,us
2009-09-20T01:00:36.550Z,-32.301,-72.079,28.2,4,mb,29,98.5,,0.99,us,usp000h1pp,2014-11-07T01:39:43.703Z,"81 km WNW of La Ligua, Chile",earthquake,,18.3,,8,reviewed,us,us
2009-09-11T00:04:26.430Z,-32.444,-71.79,36.4,4.7,mb,19,150.2,,1.12,us,usp000h1dm,2014-11-07T01:39:41.758Z,"52 km W of La Ligua, Chile",earthquake,,10.5,,3,reviewed,us,us
2009-08-23T19:43:51.000Z,-29.753,-71.519,45,4.6,mb,21,119.6,,,us,usp000h0sw,2014-11-07T01:39:33.352Z,"28 km NW of Coquimbo, Chile",earthquake,,,,5,reviewed,guc,us
2009-08-13T16:29:55.500Z,-31.07,-71.408,45.9,4.4,mb,30,120.3,,,us,usp000h0ad,2014-11-07T01:39:30.371Z,"55 km SSW of Ovalle, Chile",earthquake,,,,2,reviewed,guc,us
2009-08-08T13:56:08.000Z,-31.817,-71.287,47.3,3.5,m,5,214.4,,,us,usp000h03u,2014-11-07T01:39:29.076Z,"23 km SSW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2009-08-06T01:20:33.900Z,-32.406,-71.643,18.6,4,mb,26,121,,,us,usp000h00x,2014-11-07T01:39:28.144Z,"39 km W of La Ligua, Chile",earthquake,,,,3,reviewed,guc,us
2009-08-05T16:34:35.200Z,-30.707,-71.318,43.4,4.2,m,4,231.6,,,us,usp000h00g,2014-11-07T01:39:28.070Z,"16 km SW of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2009-07-30T07:15:19.100Z,-30.695,-71.286,41.9,4.2,md,11,199.7,,,us,usp000gzt9,2014-11-07T01:39:23.165Z,"13 km SW of Ovalle, Chile",earthquake,,,,,reviewed,guc,guc
2009-07-12T14:43:50.300Z,-30.653,-71.147,59.1,5.2,mwc,140,97.1,,0.85,us,usp000gz5m,2022-07-15T13:47:56.219Z,"7 km SE of Ovalle, Chile",earthquake,,3.8,,,reviewed,us,gcmt
2009-07-02T08:13:29.900Z,-32.459,-71.873,29.9,4.1,mb,32,150.3,,,us,usp000gyv7,2014-11-07T01:39:15.888Z,"60 km W of La Ligua, Chile",earthquake,,,,3,reviewed,guc,us
2009-06-29T04:08:39.100Z,-31.749,-71.633,32.3,4.1,ml,18,192.2,,,us,usp000gyqv,2014-11-07T01:39:12.334Z,"45 km WSW of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2009-06-26T13:05:33.000Z,-31.735,-71.392,41.8,4.4,mb,53,102.6,,,us,usp000gymp,2014-11-07T01:39:11.790Z,"23 km WSW of Illapel, Chile",earthquake,,,,11,reviewed,guc,us
2009-06-19T20:35:52.000Z,-30.763,-71.263,58.7,4.5,mb,41,120.2,,,us,usp000gycz,2014-11-07T01:39:10.608Z,"18 km SSW of Ovalle, Chile",earthquake,,,,12,reviewed,guc,us
2009-06-13T21:22:06.670Z,-30.647,-71.631,28.1,5,mwc,95,113.4,,0.75,us,usp000gy5h,2022-07-15T11:52:20.666Z,"41 km W of Ovalle, Chile",earthquake,,,,,reviewed,us,gcmt
2009-05-31T14:40:09.900Z,-29.755,-71.177,34.5,4,ml,13,179.3,,,us,usp000gxr0,2014-11-07T01:39:02.407Z,"Near the coast of Coquimbo, Chile",earthquake,,,,,reviewed,guc,guc
2009-04-29T16:24:40.770Z,-29.999,-71.392,43.6,4.8,mb,84,72.6,,0.78,us,usp000gwp7,2022-08-08T23:10:03.027Z,"7 km SW of Coquimbo, Chile",earthquake,,,,42,reviewed,us,us
2009-04-22T10:05:47.300Z,-31.137,-71.185,65.8,4,md,6,171.3,,,us,usp000gwg0,2014-11-07T01:38:49.334Z,"53 km SSW of Monte Patria, Chile",earthquake,,,,,reviewed,guc,guc
